Puzzle,Solution,
43...8...1...5..4..75.....8............67.5.3.4....127.5.3........1....632....7..,intermediate,432918675168753942975462318587231469219674583643589127856347291794125836321896754,
.627.5.....8...76.1....2.....5..8.3..1..6......324.1.....1....5.......27.8.....4.,intermediate,462785913358491762179632584725918436814563279693247158236174895941856327587329641,
.31..87.6.8.5.64.36..........7..98....8....5....3......1..57....459...7......3..1,intermediate,531498726289576413674132985157629834368714259492385167913257648845961372726843591,
..9....75.......2.8....769...37........1.9.62....2.1.7.5638..............7.91.8..,intermediate,269841375517693428834257691123765984748139562695428137456382719981576243372914856,
....8..2....649........1.988...23.....9..526...39....59......4..4.1.........568..,intermediate,391587426528649137764231598856723914479815263213964785985372641647198352132456879,
76...84...3.5.7..2......81.3....2..8.5.....3..........873..1.45.....5...1....3786,intermediate,761928453438517692592634817319742568657189234284356179873261945946875321125493786,
..8.7......5.3..7........65...8....21..4.5...7.........4...26..36...4..8..27..1..,intermediate,498576321615238974273941865536897412189425736724613589941382657367154298852769143,
9.3..4...........7..6.......8..2.9..5...49........7.6..5..9.3...2.3..6.57...8..9.,intermediate,913754826245968137876213549387126954562849713194537268658492371429371685731685492,
.65...9.2..8...5.1...13..842...8.1...9.3.....4..926......2493......5..........4..,intermediate,165478932348692571729135684273584196596317248481926753817249365634751829952863417,
...8.729....9.........3.1..3...16..2...2..43...9....6.4.81.....6....43.77..6.98..,intermediate,146857293823961574975432186384716952567298431219345768458173629692584317731629845,
6.1...37...3.......5.2....1..93..2....7...16..4....9.5.3.4.15..2...6....41......6,intermediate,621895374973614852854237691169358247587942163342176985736481529295763418418529736,
45...7.....6........1............45.7..2.16..18.5....9.2...4.9...9.15.4.5....976.,intermediate,458137926936452817271968534692873451745291683183546279327684195869715342514329768,
...3....7....2.......8.9...9...3..4.8.1....32.24581..9..2.4..13...1...78..97...2.,intermediate,695314287718625394243879156957236841861497532324581769572948613436152978189763425,
..3..5.26......953.49....1...........2....7.....9.6.3..3274.....91..2....7..3...1,intermediate,713895426268417953549263817957324168326158749184976532832741695691582374475639281,
4.7.8...61..4...3....1.67..7......5....6.4..752..3..4..35...1...4..28............,intermediate,497283516186475932352196784764912853813654297529837641235749168641528379978361425,
..6..2...8.495..2.35..4...1...5.86........85.........3...6.5218.6....5......3..9.,intermediate,796312485814956327352847961931578642647123859528469173473695218269781534185234796,
...2..5..........1.....49.7.7238...4.3.......1.5.27....5843.219......3....1....75,intermediate,916273548427958631583164927672389154839541762145627893758436219294715386361892475,
..1....277.2.6.8...69...4..8.4..2...........1..7.15.8.9......7..58.9.1........5.6,intermediate,481953627732164859569827413814372965325689741697415382946531278258796134173248596,
..851.....3...7..4....39..5...1..8..29..5.....853..19.........8...72..4........31,intermediate,948516327536287914712439685374192856291658473685374192157943268863721549429865731,
6.9.....45......87.7........94.3..5.8...5.4......2..3...2.836......4..7..6..79..5,intermediate,689715324521364987473892516294637158837951462156428739742583691915246873368179245,
....8.1......7..68..3...4..62...48...7.91...2.1...63.77......9.9.....2.....2.....,intermediate,567489123241573968893162475625734819378915642419826357782341596934657281156298734,
..1...8.724.76.3.1..9...24..7.34........8...68..9......9.2......2..3....6.7.9.4..,intermediate,351429867248765391769813245975346182432187956816952734593274618124638579687591423,
.16....2...51.89...4.2.....9....4.5...2..68...7......1..8..71.9.....1......9..5.2,intermediate,816439725725168934349275618983714256152396847674852391238547169597621483461983572,
.....4.8.21...8..94.8.713.........42.3..........94...7...8351....5...7.8...7.....,intermediate,573294681216358479498671325657183942934527816182946537729835164365412798841769253,
5....127....85........7.19....1..72.1.8.4.3...9.............45..3......2854.....7,intermediate,543961278971852643682374195365189724128547369497623581219738456736495812854216937,
..68..3.94.........8......515.9..84.843......9........31.49.2.8....6..9.......1.3,intermediate,526874319439152687781639425157923846843716952962548731315497268278361594694285173,
5...1.9............9....512.1..3986................3293.2..6.54.86.....315.2...9.,intermediate,543712986621958437798364512217439865839625741465187329372896154986541273154273698,
......3.8.5.....2...6...54...34.86.1...6..4.........9.54..3.96...1.95....8.....1.,intermediate,412956378958347126736182549293478651175629483864513297547831962621795834389264715,
.....8.2.38..6.94..529...8.8...1.49.1..54..36...8.9...61.......2......6......4...,intermediate,961458723387162945452973681835216497129547836746839152614395278293781564578624319,
..13..78...3.4.6..2..76839.3.....42..1........7.......9....183..4..2.......9.6...,intermediate,691352784783149652254768391369815427418297563572634918925471836846523179137986245,
5.8.....6...7.......6...15....48..6......17...2.576.8.....4..2....1.2835...8.....,intermediate,598314276312765498746928153173489562685231749924576381851643927467192835239857614,
...2..3..1..5.........486.13.2.......4...2..9.81...5.3......8.6.5..9.......41...2,intermediate,794261385168537294523948671372159468645382719981674523419725836256893147837416952,
.8..9.27.............175....9....7...57....2..3..47.8...9.....4...38......192....,intermediate,685493271713268945942175368498612753157839426236547189329756814574381692861924537,
..87.6....13.......9..2.3.4......1.........36...8....7.214...7..3..82.1....1...9.,intermediate,248736951513948762796521384485367129179254836362819547821495673937682415654173298,
8..5.79............5..9.3.25.7.8...9.3...92.7..6..4..5...4.2..3........426.......,intermediate,843527916692341578751698342517286439438159267926734185185462793379815624264973851,
....7.69.1..89.7.....4..1.....71...4...965........4....361.....8....756..1.....89,intermediate,384571692162893745975426138693718254241965873758234916536189427829347561417652389,
..89...2.9.67......4...........174.....2..1......8675...56..29..91....65.7.......,intermediate,758943621916728543243165978869517432537294186124386759485631297391472865672859314,
.15....73............4..9.....83..2..2.......8..7.4.5...3.7.8..2..51.4.7.8.....1.,intermediate,415289673978361542632457981759836124324195768861724359143672895296518437587943216,
........59..74...3...1..7..1....35.4.7...492...291.3.7.5..6....7.9.5......3......,intermediate,817639245925748613634125798198273564376584921542916387451362879769851432283497156,
2..1...746.......5......91.4.5.....3............2...4......1.3.92..43..6.6159...2,intermediate,283159674619784325754362918475918263832476591196235847548621739927843156361597482,
......7.2.6....3..9..2...6.8....3...3.16..9.4.2.8.413.....9.8..2.....4......4..17,intermediate,153468792762159348984237561845913276371625984629874135417596823236781459598342617,
...9...83.782.516.1...7.2...1..8..2.96..........5.1....5...3....86...........6.9.,intermediate,625914783478235169193678254517489326964327518832561947259843671786192435341756892,
.78..659.9..43...845.....3............1.4.......79815......381......4..6...67....,intermediate,378126594916435728452987631795361482831542967264798153647253819529814376183679245,
..4.9....7..58..633..2.......9.6..4848........5....2..6.34.........27.....5.367..,intermediate,514693872792581463368274519239765148487312695156849237673458921841927356925136784,
9.....3..2.4...9..6...3..2.3.7...8....87.3....6...9...14.8.7.3....6.1.4.........2,intermediate,985412367234576918671938524317245896498763251562189473149827635823651749756394182,
.5928.4...68...79........8..9..5.8233....26...7..6.9...8......7.2..7....6....3...,intermediate,759286431168435792234719586496157823315892674872364915983541267521678349647923158,
.4..9....9.6...145..2..3.6.......9.7.5..79..........5....6......2.5...16..1....24,intermediate,548196273936728145712453869163245987254879631897361452475612398329584716681937524,
..841....6.5...27..4........57.....18..1....3..3.2.4.8..2.4.1......3...5.7.......,intermediate,728416539615893274349572816257384961894165723163729458532648197981237645476951382,
..7..8..1...26......2..7...6.8.23.7.1.968..4.......1...9...6.17......3...813...9.,intermediate,967538421834261759512497836648123975179685243325974168293846517456719382781352694,
...8....64..9..1..5.9..1....6...2.8....619..3..5......94........28...63.....4..9.,intermediate,712853946436927158589461372361572489874619523295384761947236815128795634653148297,
............4.5......2318...8....3....37.8.917....24.8.3284.1...4..5.9.357.......,intermediate,214986735368475219957231846186594372423768591795312468632849157841657923579123684,
.....2..8.3..4.9...52..1...9....3..2....5.....1.8...5.4......73.8.1.....2....7.8.,intermediate,149372568736548921852961437975613842628754319314829756491285673587136294263497185,
4.....8....3.4...1....5...6..7.3.1.262....7....8.....5.156....7.6.........47.....,intermediate,456172839283946571971358246547839162629415783138267495815694327762583914394721658,
5........8..97.2....3.....4..6.....3.5...4...397.......6...7......2...5.9..83..67,intermediate,529143678814976235673528914486719523251384796397652841165497382738261459942835167,
.871...3...5...8.......6.1....26......8.9.1...9.3..7.22.3.18.....65...........3.7,intermediate,987154236165923874432876519351267948728495163694381752243718695876539421519642387,
