Puzzle,Solution,
........4.31...8692...3..1.14...............2.2..4..3...5..6..3.6312...54....8...,expert,796815324531472869284639517147283956358961472629547138815796243963124785472358691,
..3..1...9..5.......19...4.19.4....5.7............6.....7.4.36.4..6.59.22...13..4,expert,843721596926534871751968243192487635674352189385196427517249368438675912269813754,
..35...1....8.965.....2..........46..16....8585.4....9...2.5..16............14.9.,expert,963547218127839654584621973379158462416392785852476139798265341641983527235714896,
.78.1.....5...691.....5.8.2937..1.5...........16........53........79.62.6....8..7,expert,478912365352876914169453872937281456584637291216549738725364189841795623693128547,
....95....6...2.5.49.1........47...3..6.31........92..2..3..........4..9......741,expert,827695134361742958495183672912476583586231497734859216249317865178564329653928741,
24.61..797.....63.....7...26...97...4......2..5...1.96...9...5..3..2.....1...5...,expert,245613879789542631163879542628497315491356728357281496872964153534128967916735284,
18.....565.2...1...34....89...5..........9..32.9...61.8.......1.....243..2.13....,expert,187924356592683174634715289368541792751269843249378615873496521916852437425137968,
6.2.....4......781...79.......56.21.1...4.85............961..2...19.74...5.2.....,expert,672831594395426781814795632943568217127349856568172943789614325231957468456283179,
.8.72...5....1.4.........3...7...5....5....2114..3..87..16....4...17......634..5.,expert,683724915529813476714596832367281549895467321142935687231658794458179263976342158,
..7...21.4.8..95..2..3.5....8...24..7....4..5...7.......1.3........481..5.9......,expert,957486213438129567216375984385692471762814395194753826821537649673948152549261738,
.8......7..35...6.5.2..1.......5.......4...7.63......2.24.87.3..5...4....6....2.8,expert,186943527473528169592671384249756813815432976637819452924187635358264791761395248,
.........4.61...........2.....4...2.7....5.468...1.53...75..4...38.7..1...163.8..,expert,382947651456128397179356284915463728723895146864712539297581463638274915541639872,
1.6..4..9...6.........3...4..845.7...5..79.....1.8..6..3......8......4...6.8.3...,expert,186524379943617582725938614398456721652179843471382965534761298817295436269843157,
.......5....1.32984.1..56..28..5..396........3.92.8....6......1...8.6..2.........,expert,893762154576143298421985673284651739617394825359278416962437581735816942148529367,
..8.1....2......3.5968.....4...8.61...1.3..8.6.........4..51.9..6....8.2..5.2...1,expert,378214965214965738596873124429587613751436289683192547842751396167349852935628471,
4............34.6....5.63.........7.2....8...1.....4.567.8..1.2.8..5.7....4.6183.,expert,436197528815234967792586314948615273253478691167329485679843152381952746524761839,
.3...2......81.2.6...3...9......1....815..34.45.68.1..5......8.....5..6..2.9.8...,expert,836492571974815236215376894392741658681529347457683129569134782148257963723968415,
.92..461.8.....7...17.......691..3.......7.....3.6.....8.4.1...3.46....9....7...8,expert,592784613836915742417236895769152384158347926243869571685491237374628159921573468,
58.............9527.......1....42....7...38..83.7...9535..8.217.1..2.5..........9,expert,586219734143678952729435681695842173471593826832761495354986217917324568268157349,
......4...3...5..7.1.48.3...2..........9.8.......439....5827.9...8.....5..2.51..3,expert,586732419934165287217489356829576134473918562651243978345827691168394725792651843,
6..71..2923.....618......7....18......5......9....365.....9...2.2...1...5...26..3,expert,654718329237954861891632475376185294485269137912473658168397542723541986549826713,
9.8.65..33..94.6.....1.....8.....9...2.....8.......1.65.6.1.4....2.5.8.9.94......,expert,948765213317942658265138794873621945621594387459873126586319472132457869794286531,
.32.5..94....942..7.9.3..5..2.............1..465.....23.1..9........571....7....6,expert,632157894518694273749238651127483569983526147465971382371869425296345718854712936,
86...37...2...4...7.5....6........84.5.4..6......3.....39.7......2...3.647.....28,expert,864513792923764815715982463397625184258491637146837259639278541582149376471356928,
....1...614.5973.......3....3......96.9...7..5.47...8.973165....5...8.....1......,expert,395812476146597328287643591738456219629381754514729683973165842452938167861274935,
...2.......94...6.61....5..7.2..9.3.3....6.....43..2.....1....34......95.5.6.....,expert,845267319239415768617938542762549831381726954594381276978154623426873195153692487,
...7...2.7..8..5.63.......1....37.5..2..........59......6.29.15.1....2....815.3..,expert,651743928749812536382965741864237159925481673137596482476329815513678294298154367,
.4...873..7...46..6.8......5........7.93.6..8.36...1.....1.......3....79.9..4...6,expert,941658732375294681628713954584971263719326548236485197467139825153862479892547316,
...3.8.4.....57..2..12..9....2.49.1.7...2..9.9.85.......37....4.......28.........,expert,627398541439157682581264973352649817716823495948571236293786154164935728875412369,
...824.....4..5...583..1.....74...32....9.....213...5...........95......87....9.3,expert,719824365264935178583671294957418632638592417421367859346789521195243786872156943,
32.4....841....9...87.3.1...7......69.....8....4...72...........3.27.4....89...13,expert,329451678416827935587639142271584396963712854854396721692143587135278469748965213,
...1...35......76..3..7.1......14...3......9....6.247..65.3....7..4...1....7..6.4,expert,274186935519243768638579142927314586346857291851692473465931827782465319193728654,
.......5.6...2..7...7..9.4..9..45................7321......43....293.1...146.....,expert,143768952659421873827359641298145736731296485465873219976514328582937164314682597,
........1.......56.32.8....1..826...47..316....87..1........54.8..412...........7,expert,584679321719243856632185794193826475475931682268754139921367548857412963346598217,
.495728.......49..7...39.....2..........5..8..9..6.7....58..3.9.3.......684....5.,expert,149572836326184975758639124862417593417953682593268741275846319931725468684391257,
3.7.........3...5...8.54.637.2.....8....4...6.6.......9.4..6..2..32.5.9..7...8...,expert,357612489426389157198754263742563918539841726861927345984136572613275894275498631,
19...7...........437649..5..4..6....26.9...4...5..........8......2..53.7.5.6..9..,expert,194257836528316794376498152849561273261973548735824619613789425982145367457632981,
.5..3..1.874...........4....4.....5.396..5...1..3.8...4..1...67....8..3..3..578.9,expert,952736418874512693613894725748961352396275184125348976489123567567489231231657849,
...4.62..4...3...8...25...6..9.1..........1.52..5...94.48.....96....38.....18...2,expert,875496213426731958913258746539814627764329185281567394148672539652943871397185462,
2....7.546.75...1..4.91........3.94.........5......67.4...6..3.3..2......51..4.2.,expert,219687354687543219543912768865731942732496185194825673428169537376258491951374826,
..15..7..47..265....2.....1....6.......2.........4.6.926.9....7..9785....5......4,expert,681593742473126598592478361924367815816259473735841629268934157149785236357612984,
